"Date","Market","Component","Delmo","Segment","Price"
2017-09-01,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.625119
2017-09-01,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.449871
2017-09-01,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",18.1048
2017-09-01,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.731355
2017-09-01,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.989479
2017-09-01,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.757756
2017-09-05,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.144124
2017-09-05,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.170321
2017-09-05,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.600342
2017-09-05,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.79647
2017-09-05,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.424597
2017-09-05,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.10224
2017-09-05,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.478713
2017-09-05,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.311508
2017-09-05,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.97495
2017-09-05,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.612129
2017-09-05,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.876027
2017-09-05,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.655739
2017-09-06,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.307202
2017-09-06,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.333721
2017-09-06,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.730554
2017-09-06,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.87725
2017-09-06,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.504577
2017-09-06,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.1896
2017-09-06,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.565226
2017-09-06,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.390573
2017-09-06,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",18.04915
2017-09-06,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.680258
2017-09-06,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.938426
2017-09-06,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.714802
2017-09-07,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.816813
2017-09-07,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.850693
2017-09-07,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.402065
2017-09-07,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.2504
2017-09-07,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.070148
2017-09-07,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.74752
2017-09-07,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.297445
2017-09-07,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.128716
2017-09-07,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.57324
2017-09-07,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.262448
2017-09-07,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.494486
2017-09-07,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.224166
2017-09-08,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.395371
2017-09-08,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.4569
2017-09-08,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.049753
2017-09-08,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.10055
2017-09-08,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.959052
2017-09-08,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.632
2017-09-08,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.179458
2017-09-08,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.011919
2017-09-08,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.47107
2017-09-08,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.16851
2017-09-08,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.411793
2017-09-08,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.156587
2017-09-11,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.374036
2017-09-11,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.608404
2017-09-11,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.816169
2017-09-11,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.969173
2017-09-11,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.901033
2017-09-11,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.531884
2017-09-11,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.87703
2017-09-11,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.663711
2017-09-11,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",16.948002
2017-09-11,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",17.150259
2017-09-11,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",17.30861
2017-09-11,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",17.286433
2017-09-12,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.959192
2017-09-12,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.010493
2017-09-12,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.519502
2017-09-12,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.37805
2017-09-12,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.19791
2017-09-12,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.88736
2017-09-12,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.448206
2017-09-12,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.271468
2017-09-12,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.70546
2017-09-12,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.389542
2017-09-12,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.626795
2017-09-12,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.348927
2017-09-13,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.186998
2017-09-13,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.233071
2017-09-13,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.921299
2017-09-13,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.63926
2017-09-13,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.434581
2017-09-13,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.95424
2017-09-13,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.089948
2017-09-13,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.797774
2017-09-13,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",19.07265
2017-09-13,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.455852
2017-09-13,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.687437
2017-09-13,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.400911
2017-09-14,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.198389
2017-09-14,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.233071
2017-09-14,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.915903
2017-09-14,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.6056
2017-09-14,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.400903
2017-09-14,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.91168
2017-09-14,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.04271
2017-09-14,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.751269
2017-09-14,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",19.0275
2017-09-14,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.422697
2017-09-14,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.654359
2017-09-14,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.385316
2017-09-15,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.021839
2017-09-15,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.078979
2017-09-15,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.797183
2017-09-15,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.6056
2017-09-15,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.423355
2017-09-15,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.936
2017-09-15,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.069703
2017-09-15,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.777844
2017-09-15,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",19.0662
2017-09-15,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.455852
2017-09-15,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.698462
2017-09-15,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.442498
2017-09-18,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.396774
2017-09-18,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.420971
2017-09-18,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",18.076031
2017-09-18,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.60216
2017-09-18,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.393876
2017-09-18,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.9091
2017-09-18,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",20.048273
2017-09-18,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.747677
2017-09-18,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",19.0336
2017-09-18,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.40004
2017-09-18,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.628955
2017-09-18,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.628008
2017-09-19,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.958906
2017-09-19,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.999871
2017-09-19,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.680221
2017-09-19,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.30356
2017-09-19,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.013618
2017-09-19,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.7903
2017-09-19,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.555876
2017-09-19,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.300039
2017-09-19,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",18.7425
2017-09-19,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.879266
2017-09-19,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.153279
2017-09-19,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.100032
2017-09-20,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.613419
2017-09-20,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.66675
2017-09-20,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.58054
2017-09-20,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.30356
2017-09-20,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.019052
2017-09-20,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.79629
2017-09-20,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.765229
2017-09-20,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.522323
2017-09-20,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",18.7425
2017-09-20,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.884565
2017-09-20,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.158582
2017-09-20,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.094969
2017-09-21,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.649548
2017-09-21,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.731429
2017-09-21,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.731415
2017-09-21,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.75802
2017-09-21,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.518323
2017-09-21,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.30424
2017-09-21,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.563285
2017-09-21,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.311794
2017-09-21,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.30267
2017-09-21,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.427503
2017-09-21,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.690602
2017-09-21,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",15.609187
2017-09-22,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.75791
2017-09-22,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.834286
2017-09-22,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.824424
2017-09-22,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.85486
2017-09-22,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.61471
2017-09-22,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.41692
2017-09-22,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.682695
2017-09-22,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.429548
2017-09-22,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.414833
2017-09-22,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.526732
2017-09-22,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.789844
2017-09-22,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",15.708735
2017-09-25,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.425806
2017-09-25,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.521486
2017-09-25,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.616475
2017-09-25,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.67015
2017-09-25,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.350052
2017-09-25,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.3105
2017-09-25,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.277898
2017-09-25,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.083252
2017-09-25,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.08773
2017-09-25,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.351271
2017-09-25,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.595663
2017-09-25,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",15.483084
2017-09-26,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.456881
2017-09-26,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.540403
2017-09-26,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.977209
2017-09-26,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.2322
2017-09-26,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.589839
2017-09-26,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.64378
2017-09-26,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.091066
2017-09-26,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",18.870623
2017-09-26,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.4454
2017-09-26,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.880742
2017-09-26,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.90655
2017-09-26,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.145342
2017-09-27,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.959192
2017-09-27,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.027614
2017-09-27,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.340588
2017-09-27,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.46492
2017-09-27,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.787534
2017-09-27,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.85276
2017-09-27,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.316292
2017-09-27,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.075152
2017-09-27,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.5644
2017-09-27,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.988226
2017-09-27,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.012417
2017-09-27,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.24831
2017-09-28,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.71349
2017-09-28,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.7856
2017-09-28,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.861799
2017-09-28,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.35585
2017-09-28,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.974516
2017-09-28,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.81034
2017-09-28,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.270781
2017-09-28,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.030239
2017-09-28,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.52275
2017-09-28,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.811781
2017-09-28,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.612828
2017-09-28,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",15.968468
2017-09-29,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.693066
2017-09-29,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.753401
2017-09-29,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.314834
2017-09-29,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.613144
2017-09-29,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.554948
2017-09-29,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.780412
2017-09-29,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.233399
2017-09-29,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.012801
2017-09-29,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.188925
2017-09-29,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.904498
2017-09-29,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.704982
2017-09-29,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.058661
2017-10-02,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.584807
2017-10-02,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.6543
2017-10-02,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",15.99344
2017-10-02,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.423
2017-10-02,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.42729
2017-10-02,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.6928
2017-10-02,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.022675
2017-10-02,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",18.767869
2017-10-02,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.04696
2017-10-02,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.5503
2017-10-02,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.350027
2017-10-02,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",15.694931
2017-10-03,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.487114
2017-10-03,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.550665
2017-10-03,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",15.908288
2017-10-03,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.4018
2017-10-03,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.400516
2017-10-03,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.6624
2017-10-03,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",18.990281
2017-10-03,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",18.729568
2017-10-03,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.01776
2017-10-03,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.52915
2017-10-03,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.334646
2017-10-03,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",15.684902
2017-10-04,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.659515
2017-10-04,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.70036
2017-10-04,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.033511
2017-10-04,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.5449
2017-10-04,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.545097
2017-10-04,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.82656
2017-10-04,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.171696
2017-10-04,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",18.908309
2017-10-04,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.18712
2017-10-04,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.687773
2017-10-04,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.493581
2017-10-04,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",15.840347
2017-10-05,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.676694
2017-10-05,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.739893
2017-10-05,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.246165
2017-10-05,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",15.81182
2017-10-05,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.587935
2017-10-05,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.86912
2017-10-05,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.197674
2017-10-05,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.03991
2017-10-05,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.23384
2017-10-05,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",15.724785
2017-10-05,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.524342
2017-10-05,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",15.865419
2017-10-06,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.646758
2017-10-06,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.551736
2017-10-06,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.717297
2017-10-06,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.33632
2017-10-06,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.926777
2017-10-06,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.63076
2017-10-06,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.326616
2017-10-06,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.208306
2017-10-06,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.167827
2017-10-06,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.043452
2017-10-06,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.872442
2017-10-06,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.273129
2017-10-09,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.47029
2017-10-09,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.394171
2017-10-09,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.600319
2017-10-09,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.33071
2017-10-09,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.937803
2017-10-09,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.34388
2017-10-09,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.546129
2017-10-09,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.67079
2017-10-09,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",18.2032
2017-10-09,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.059734
2017-10-09,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.898808
2017-10-09,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.304145
2017-10-10,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.758521
2017-10-10,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.674286
2017-10-10,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",16.834276
2017-10-10,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.47096
2017-10-10,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.0646
2017-10-10,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.48832
2017-10-10,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.698523
2017-10-10,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.824
2017-10-10,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",18.3458
2017-10-10,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.184565
2017-10-10,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.009546
2017-10-10,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.386855
2017-10-11,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",18.870513
2017-10-11,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",18.781314
2017-10-11,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.020108
2017-10-11,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.63187
2017-10-11,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",15.981906
2017-10-11,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",18.96696
2017-10-11,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.585884
2017-10-11,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.486447
2017-10-11,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",18.2404
2017-10-11,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.092298
2017-10-11,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",15.914628
2017-10-11,"ERCOT ","ZONE N",2018-12-01,"opNightPrice",16.298976
2017-10-12,"ERCOT ","ZONE N",2018-01-01,"opNightPrice",19.285771
2017-10-12,"ERCOT ","ZONE N",2018-02-01,"opNightPrice",19.181543
2017-10-12,"ERCOT ","ZONE N",2018-03-01,"opNightPrice",17.370871
2017-10-12,"ERCOT ","ZONE N",2018-04-01,"opNightPrice",16.80826
2017-10-12,"ERCOT ","ZONE N",2018-05-01,"opNightPrice",16.130755
2017-10-12,"ERCOT ","ZONE N",2018-06-01,"opNightPrice",17.747632
2017-10-12,"ERCOT ","ZONE N",2018-07-01,"opNightPrice",19.758155
2017-10-12,"ERCOT ","ZONE N",2018-08-01,"opNightPrice",19.657669
2017-10-12,"ERCOT ","ZONE N",2018-09-01,"opNightPrice",17.52508
2017-10-12,"ERCOT ","ZONE N",2018-10-01,"opNightPrice",16.217129
2017-10-12,"ERCOT ","ZONE N",2018-11-01,"opNightPrice",16.030639
